cep,lat,lon,motivo
31655410,-19.7891912,-43.9792056,NA
31080270,-19.8857959,-43.9110494,NA
30295550,NA,NA,Endereço não geocodificado
31615650,-19.8058315,-43.9598142,NA
30285120,-19.9112854,-43.895829,NA
31035000,-19.9058964,-43.9144934,NA
31744151,-19.8262397,-43.9487428,NA
31580010,-19.8219228,-44.0002192,NA
31260440,-19.8636425,-43.9331748,NA
30250040,-19.9352348,-43.909416,NA
30431072,-19.9313989,-43.9615888,NA
31540380,-19.8255279,-43.9866292,NA
31110660,-19.8995537,-43.9352797,NA
31744035,-19.8191009,-43.949364,NA
31570170,-19.8129564,-43.9825461,NA
31650410,NA,NA,Endereço não geocodificado
31655490,-19.7874405,-43.9868946,NA
30270360,NA,NA,Endereço não geocodificado
31741615,-19.8379121,-43.938941,NA
31573300,-19.8110213,-43.992019,NA
31720420,-19.835831,-43.9528277,NA
31680040,NA,NA,Endereço não geocodificado
31744012,-19.8187963,-43.9472067,NA
31578160,-19.8111294,-44.0036976,NA
31810020,-19.8622074,-43.9286515,NA
31655510,-19.7897679,-43.9896449,NA
31748600,-19.8010242,-43.9244535,NA
31744490,-19.8204521,-43.943225,NA
31535620,-19.8116024,-43.9766761,NA
31630070,-19.798126,-43.9540771,NA
31575300,NA,NA,Endereço não geocodificado
30124959,NA,NA,Endereço não geocodificado
31540680,-19.8346925,-43.9883261,NA
31749070,-19.7940573,-43.9480689,NA
31540000,-19.821705,-43.9909804,NA
31578010,-19.81303,-44.0005054,NA
31744543,-19.8177526,-43.9419777,NA
31744134,-19.824457,-43.9481904,NA
31842050,NA,NA,Endereço não geocodificado
31585230,-19.822649,-44.0089151,NA
31652290,-19.7850336,-43.9823768,NA
30692530,-19.9950933,-44.0510998,NA
31615010,-19.8096231,-43.9568062,NA
31540560,-19.8342723,-43.9904677,NA
31610370,-19.8105914,-43.9555151,NA
31746030,-19.8083462,-43.9388305,NA
31640560,-19.7963761,-43.9724594,NA
31365440,-19.8658196,-44.0071434,NA
31748111,-19.8018874,-43.9433182,NA
31840290,-19.838685,-43.9346479,NA
31535090,-19.8158097,-43.9770878,NA
31515240,-19.82624,-43.9618429,NA
31615622,NA,NA,Endereço não geocodificado
31842610,-19.8381185,-43.9182801,NA
31744745,-19.8135099,-43.9398219,NA
31610190,-19.8153333,-43.9503279,NA
31995100,-19.8380299,-43.894858,NA
31680130,-19.8025633,-43.9921936,NA
31742529,NA,NA,Endereço não geocodificado
31660300,-19.7953497,-43.9868297,NA
31535500,-19.8137955,-43.9785279,NA
31650026,-19.7950605,-43.9660243,NA
31535310,-19.8177414,-43.9887591,NA
31730000,-19.8304615,-43.9452203,NA
31060530,-19.8934896,-43.897847,NA
31872150,-19.8304065,-43.8985977,NA
31575060,NA,NA,Endereço não geocodificado
31575440,NA,NA,Endereço não geocodificado
31155420,-19.8715018,-43.939849100000004,NA
30644040,-19.9952355,-44.0121687,NA
30620210,-19.9814191,-43.9992667,NA
30510120,-19.9361262,-43.9927214,NA
30810423,-19.8939364,-43.9881728,NA
31260460,-19.8641808,-43.9337414,NA
30820295,-19.907447,-43.9970347,NA
30421026,-19.9303187,-43.9803365,NA
30622005,-19.977884,-43.9915417,NA
30622290,-19.9859201,-43.9931053,NA
31050125,NA,NA,Endereço não geocodificado
30622370,NA,NA,Endereço não geocodificado
30666331,NA,NA,Endereço não geocodificado
31741165,-19.8437734,-43.9487619,NA
31742760,-19.8248859,-43.9256939,NA
31748402,-19.8066493,-43.9325317,NA
31655480,-19.7864483,-43.9880071,NA
31573506,-19.8180963,-43.9931299,NA
31930760,-19.8654256,-43.9127629,NA
31170200,-19.8863169,-43.9274541,NA
31060520,-19.892137,-43.8977211,NA
31250139,-19.8884402,-43.9642998,NA
30190000,-19.924795,-43.9368925,NA
30230290,-19.9390842,-43.9053212,NA
30510215,-19.946577,-43.9982731,NA
30628140,-20.0104163,-44.0074077,NA
30335020,-19.955168,-43.9411329,NA
30512180,-19.9524269,-43.9970184,NA
31842190,NA,NA,Endereço não geocodificado
30250000,-19.9356489,-43.9102774,NA
31250150,-19.891125,-43.9615184,NA
31990420,-19.8543289,-43.8978474,NA
30710560,-19.9109022,-43.9622992,NA
31870320,-19.8456239,-43.9034247,NA
31985370,-19.8560742,-43.9008924,NA
30810110,-19.8993831,-43.9859115,NA
30360170,-19.9576589,-43.945364,NA
30230660,-19.9351945,-43.901851,NA
30220340,-19.9426001,-43.9095769,NA
31846506,-19.8296356,-43.9066864,NA
30240310,-19.9281495,-43.9200171,NA
30130100,-19.9262441,-43.9308403,NA
30672585,-20.0229026,-44.0246058,NA
31260450,-19.8629082,-43.9336197,NA
30330152,-19.9476299,-43.9373294,NA
31155260,-19.8761064,-43.936535,NA
31310060,-19.8642561,-43.9806874,NA
30881250,-19.8954702,-44.0170124,NA
30850000,-19.9127698,-44.0005603,NA
31080150,-19.8863793,-43.9098575,NA
30230030,-19.9375211,-43.9103619,NA
31050680,-19.90229,-43.8982632,NA
31050710,-19.8965907,-43.9001243,NA
31340180,-19.8673359,-43.9888728,NA
30880150,-19.898325,-44.0135755,NA
31535630,-19.8122086,-43.9765742,NA
31960540,-19.8604524,-43.9045219,NA
31814160,-19.8527606,-43.9240571,NA
31255180,-19.8752988,-43.9554234,NA
30642105,NA,NA,Endereço não geocodificado
31050280,NA,NA,Endereço não geocodificado
30690120,-19.9776025,-44.0472849,NA
31130570,-19.8906935,-43.9391618,NA
31210570,-19.9058182,-43.9518101,NA
30451510,-19.9473515,-43.9621744,NA
31814000,-19.8571226,-43.9269093,NA
31530290,-19.8253176,-43.9830957,NA
30530160,-19.9276016,-43.9980597,NA
31050320,-19.8945469,-43.8906132,NA
31872040,-19.8335388,-43.8974514,NA
30880400,-19.906275,-44.0233337,NA
30580180,-19.9654383,-43.9869926,NA
30421128,-19.930442,-43.9812051,NA
30662470,-19.9891204,-44.0445597,NA
31535590,-19.8108295,-43.9775733,NA
30260430,NA,NA,Endereço não geocodificado
30660540,-19.9916509,-44.0330911,NA
30250030,-19.9359283,-43.9100097,NA
31070180,-19.886401,-43.9007544,NA
30525160,-19.936291,-44.0135999,NA
31540150,-19.8221899,-43.9914053,NA
30626540,-20.0019478,-44.0015394,NA
31873132,-19.8194137,-43.8835636,NA
30260380,-19.9294479,-43.9088173,NA
31630365,NA,NA,Endereço não geocodificado
31985350,-19.8551856,-43.9020734,NA
30530290,-19.9256328,-44.0013744,NA
30570380,-19.9594915,-43.9748019,NA
30335522,-19.9516215,-43.9424372,NA
31365170,-19.8701497,-44.0033555,NA
31995360,-19.8386592,-43.8881079,NA
31814360,-19.8477929,-43.9274857,NA
30570575,-19.9641279,-43.977602,NA
31575430,NA,NA,Endereço não geocodificado
30672210,NA,NA,Endereço não geocodificado
31810130,-19.860742,-43.9303735,NA
30270385,-19.9125302,-43.905537,NA
30518310,-19.9496223,-44.0068136,NA
30770110,-19.9089733,-43.9697765,NA
31630000,-19.7991566,-43.955386,NA
31510040,-19.8172274,-43.9600035,NA
31810240,-19.8608035,-43.9323887,NA
31160180,NA,NA,Endereço não geocodificado
31998010,-19.8295918,-43.8891332,NA
30310710,NA,NA,Endereço não geocodificado
30240542,NA,NA,Endereço não geocodificado
31810480,-19.8599079,-43.9266642,NA
30830080,-19.9106346,-43.9992681,NA
31535100,-19.8174245,-43.9803375,NA
31974004,-19.8485681,-43.8784755,NA
30620700,NA,NA,Endereço não geocodificado
30640480,-19.9776212,-44.016645,NA
31535520,-19.8128106,-43.9749721,NA
30660360,-19.9896062,-44.0274045,NA
31210680,NA,NA,Endereço não geocodificado
30850240,-19.9153322,-44.002561,NA
30622380,NA,NA,Endereço não geocodificado
30240090,-19.9358523,-43.9149009,NA
31070330,-19.8905204,-43.8951832,NA
30870360,-19.9070573,-44.0139173,NA
31050590,-19.8939544,-43.8964982,NA
31235110,NA,NA,Endereço não geocodificado
30870340,-19.9069755,-44.0134268,NA
31060390,-19.8973344,-43.9052878,NA
31870050,NA,NA,Endereço não geocodificado
31110050,-19.9119433,-43.9325128,NA
30660640,-19.9925725,-44.0326704,NA
30525310,-19.9340861,-44.0152185,NA
31810010,-19.861931,-43.9281651,NA
30286160,-19.9101502,-43.8806155,NA
31255440,-19.867417,-43.9432149,NA
30672750,-20.0191421,-44.0232608,NA
31970170,-19.8582443,-43.8904551,NA
30881320,-19.8934385,-44.0126933,NA
30692472,-19.9874918,-44.0510973,NA
31660350,-19.7959746,-43.9923748,NA
30570270,-19.9570693,-43.971937,NA
30240610,NA,NA,Endereço não geocodificado
31844090,-19.8384405,-43.9166412,NA
30881030,-19.9005761,-44.0244932,NA
31620340,-19.8041974,-43.9702607,NA
31975460,-19.8526925,-43.8839346,NA
31250145,NA,NA,Endereço não geocodificado
30660302,-19.9880513,-44.0209595,NA
31741085,-19.8455525,-43.9518195,NA
31741625,-19.8394678,-43.9401037,NA
30518000,-19.9549759,-43.9985131,NA
31250605,NA,NA,Endereço não geocodificado
30411400,-19.9246291,-43.9760788,NA
30710080,-19.9159731,-43.9475762,NA
31872620,-19.8163049,-43.8945828,NA
31250146,NA,NA,Endereço não geocodificado
31210640,-19.905651,-43.9511015,NA
31573240,-19.8087872,-43.9894015,NA
31035275,-19.8997227,-43.9123687,NA
31742555,-19.8321488,-43.9282372,NA
30865150,-19.9143253,-44.020451,NA
30672105,-20.0194701,-44.030489,NA
30820280,-19.9082313,-43.9979067,NA
31995190,-19.8374686,-43.8938214,NA
30530300,-19.9262079,-44.0029844,NA
30514430,-19.9533715,-43.9910353,NA
30865310,NA,NA,Endereço não geocodificado
30810710,-19.8941725,-43.9847886,NA
31975270,-19.8517855,-43.8879409,NA
31250320,NA,NA,Endereço não geocodificado
30882650,-19.878308,-44.0104977,NA
30820200,-19.909297,-43.9946948,NA
31910610,-19.8629957,-43.9175315,NA
31990190,-19.8528946,-43.8944092,NA
31210030,-19.9085242,-43.9441403,NA
31950540,-19.8580822,-43.8970408,NA
31210120,-19.9098448,-43.945462,NA
31210620,-19.9052923,-43.9515219,NA
30510080,-19.9390304,-43.990466,NA
31550490,-19.8378253,-43.9842486,NA
31260550,-19.8669175,-43.9354571,NA
31515270,-19.8229753,-43.9653239,NA
30295170,-19.9182975,-43.8815226,NA
31741385,-19.8503877,-43.93826,NA
30860160,-19.913584,-44.0062334,NA
31230400,-19.9003847,-43.9577577,NA
31015110,-19.9136313,-43.9229571,NA
31035540,-19.8989894,-43.9270677,NA
30720416,-19.9173968,-43.979763,NA
30170111,-19.9160614,-43.9447289,NA
31585100,-19.8229535,-44.0042957,NA
31570340,-19.8094611,-43.9804162,NA
31578550,-19.8163161,-44.0030994,NA
31210580,-19.9042641,-43.955319,NA
31050364,-19.896857,-43.8895124,NA
31015240,-19.9099534,-43.9280843,NA
30285360,-19.9160836,-43.8955411,NA
31210220,-19.9111181,-43.9485688,NA
30690600,-19.9743239,-44.0487598,NA
31110740,-19.8981758,-43.9426108,NA
31910600,-19.861806,-43.9159717,NA
31998635,-19.8307178,-43.8690242,NA
30512250,-19.9476331,-43.9989621,NA
31230770,-19.8955744,-43.9511236,NA
30290260,-19.9195639,-43.8791366,NA
31210420,-19.9050398,-43.9532227,NA
30280490,NA,NA,Endereço não geocodificado
30512500,-19.948611,-43.999839,NA
31746055,-19.8096099,-43.9372196,NA
30295176,NA,NA,Endereço não geocodificado
31515100,-19.8200635,-43.9550962,NA
31710620,-19.8360129,-43.9576386,NA
30882370,-19.8831144,-44.0120556,NA
31620380,-19.8035673,-43.9706668,NA
30285153,-19.906477,-43.8927899,NA
31540360,-19.8285459,-43.9866491,NA
30870170,-19.902959,-44.0097541,NA
31620090,-19.8001781,-43.9630991,NA
31515285,-19.8200724,-43.9610048,NA
31748472,-19.8020474,-43.9264611,NA
31741110,-19.8440015,-43.9502514,NA
31748400,-19.7998008,-43.9296901,NA
31720450,-19.8404969,-43.9495013,NA
31540520,-19.8322492,-43.99293,NA
30820300,-19.9089312,-43.9963705,NA
31655560,-19.7885268,-43.9887066,NA
31920480,-19.8705465,-43.9122817,NA
30240630,NA,NA,Endereço não geocodificado
30690270,-19.9786436,-44.0485452,NA
31060435,-19.8949556,-43.9011953,NA
31870290,-19.8467608,-43.903198,NA
31960040,-19.8639617,-43.8999124,NA
30610250,-19.9614988,-44.0026847,NA
31660052,NA,NA,Endereço não geocodificado
31555330,-19.8377238,-43.9800842,NA
30628615,-20.0104855,-44.0134714,NA
31330480,-19.8729523,-43.9925717,NA
31080970,-19.8863127,-43.9059617,NA
31812260,NA,NA,Endereço não geocodificado
30670160,NA,NA,Endereço não geocodificado
31170184,-19.8908875,-43.9285665,NA
30870370,-19.90626,-44.0122261,NA
31910160,-19.8612947,-43.9189482,NA
31846310,-19.8312947,-43.909962,NA
31515283,-19.8254909,-43.9675072,NA
31975320,-19.8490656,-43.8836041,NA
31070470,-19.890936,-43.8934663,NA
30510540,-19.9441382,-43.9999921,NA
30285090,-19.9131095,-43.8983513,NA
31741308,-19.845674,-43.94276,NA
30575810,-19.9785605,-43.9734235,NA
31742435,-19.824404,-43.9292948,NA
31974045,NA,NA,Endereço não geocodificado
31150162,NA,NA,Endereço não geocodificado
31535410,NA,NA,Endereço não geocodificado
31320380,-19.8880666,-43.9864569,NA
30880510,-19.9154442,-44.0282658,NA
31070040,-19.8876722,-43.8998598,NA
31980390,-19.8519783,-43.9160685,NA
31910060,-19.8666871,-43.9229747,NA
31742197,-19.8290881,-43.9318352,NA
31150175,-19.8842501,-43.9473971,NA
31365010,-19.8681059,-43.997588,NA
30644204,NA,NA,Endereço não geocodificado
31730340,-19.830833,-43.9459393,NA
31230360,-19.9018586,-43.9585491,NA
30514000,-19.9520894,-43.9926409,NA
31555490,-19.8383257,-43.9786372,NA
31742438,-19.8247718,-43.9283175,NA
30516560,-19.9497071,-43.9848624,NA
30280040,-19.9053212,-43.9078072,NA
30710670,-19.9129474,-43.9681989,NA
31235100,-19.888408,-43.9540646,NA
31545310,-19.8329654,-43.9991398,NA
30110005,-19.9132743,-43.9310529,NA
31550130,-19.8355401,-43.9903486,NA
31950470,-19.8655755,-43.8993172,NA
31920390,-19.875493,-43.9073193,NA
31230710,-19.8994438,-43.9499043,NA
30850640,-19.9241461,-44.0075342,NA
31910350,-19.8685363,-43.9176723,NA
30290400,-19.920306,-43.8785029,NA
30775387,NA,NA,Endereço não geocodificado
31150720,-19.8779299,-43.940759,NA
31060470,-19.8962493,-43.9065244,NA
30850290,-19.9181476,-44.0001333,NA
31872340,-19.8250076,-43.900234,NA
30710240,NA,NA,Endereço não geocodificado
31050260,-19.9008862,-43.8924562,NA
31255265,NA,NA,Endereço não geocodificado
31310050,-19.8707055,-43.9788615,NA
31320220,NA,NA,Endereço não geocodificado
31575290,NA,NA,Endereço não geocodificado
31640480,-19.7958597,-43.9648894,NA
31810170,-19.8565923,-43.931634,NA
31748371,-19.8054836,-43.9358543,NA
31575090,NA,NA,Endereço não geocodificado
30230000,-19.9366687,-43.9045978,NA
30530110,NA,NA,Endereço não geocodificado
30720410,-19.9211299,-43.9720184,NA
30280180,-19.9055147,-43.9022894,NA
30730540,-19.9121543,-43.9871118,NA
31660510,-19.800782,-43.9841225,NA
31930250,-19.8652348,-43.9051371,NA
30830360,-19.904977,-44.0030015,NA
31578450,-19.8133475,-44.0067324,NA
31845000,-19.8418072,-43.9051375,NA
30220336,-19.9423543,-43.9090279,NA
30220410,NA,NA,Endereço não geocodificado
31730725,-19.839929,-43.9453474,NA
30624500,-19.9936854,-43.9905821,NA
31910080,-19.8655366,-43.9255278,NA
30670195,NA,NA,Endereço não geocodificado
31655050,-19.7897679,-43.9896449,NA
31652125,-19.7858349,-43.9730875,NA
30320110,NA,NA,Endereço não geocodificado
31580270,-19.8193341,-43.9953831,NA
31910110,-19.8649445,-43.9249985,NA
31990365,-19.8462344,-43.8966871,NA
30510590,-19.9437235,-43.9978173,NA
30530080,-19.9264364,-44.0039218,NA
31842554,-19.8334983,-43.9168717,NA
31320202,-19.8825687,-43.988103,NA
30516040,-19.9516926,-43.9915919,NA
30180101,-19.9250831,-43.940967,NA
31365180,-19.8672509,-44.0056524,NA
31872370,NA,NA,Endereço não geocodificado
31970330,-19.8578215,-43.8779996,NA
31870414,-19.8464971,-43.9110654,NA
31844370,-19.8346223,-43.9159488,NA
31660130,-19.8019205,-43.9866289,NA
30190001,-19.924795,-43.9368925,NA
31578640,-19.8199612,-44.0034439,NA
31230610,-19.8968223,-43.956776,NA
30626692,NA,NA,Endereço não geocodificado
31060490,-19.891204,-43.8990628,NA
31744086,-19.822373,-43.9515388,NA
31540010,-19.8174076,-43.9905027,NA
30820270,-19.9091282,-43.9979419,NA
31230721,NA,NA,CEP não encontrado no ViaCEP
31998257,-19.8390283,-43.8707333,NA
31655230,-19.7887423,-43.9871876,NA
30120023,-19.9170352,-43.9417904,NA
30518250,-19.9496133,-44.0048334,NA
31050740,-19.8991321,-43.8995163,NA
31842490,-19.8375278,-43.9190831,NA
30662270,-19.9906867,-44.0403743,NA
30730100,-19.9169624,-43.9834704,NA
31842690,-19.8319699,-43.9179338,NA
31985320,-19.8544323,-43.9033882,NA
31210730,-19.9039553,-43.9481291,NA
30770240,-19.9070892,-43.9727019,NA
31842684,NA,NA,Endereço não geocodificado
31210610,-19.9017729,-43.9521808,NA
31360100,-19.8731821,-44.0095978,NA
31910040,NA,NA,Endereço não geocodificado
30310530,-19.9525261,-43.9267279,NA
31990030,-19.8530167,-43.8985378,NA
31535710,NA,NA,Endereço não geocodificado
30622670,-19.9969504,-43.9857767,NA
30840800,NA,NA,Endereço não geocodificado
30642120,-19.9825543,-44.016574,NA
31741500,-19.8427598,-43.9382461,NA
31995240,NA,NA,Endereço não geocodificado
30516300,-19.9490271,-43.9890336,NA
31578330,-19.8155986,-44.0073545,NA
30421413,-19.944344,-43.9723597,NA
31170670,-19.877493,-43.920765,NA
30510340,-19.9439499,-43.9925694,NA
31210622,NA,NA,Endereço não geocodificado
30666767,-20.0140956,-44.0244328,NA
30666610,-20.0154597,-44.0246846,NA
30664440,NA,NA,Endereço não geocodificado
30250486,NA,NA,Endereço não geocodificado
31370632,-19.8278779,-44.0103601,NA
30575392,-19.9696687,-43.9760501,NA
30260390,-19.9285176,-43.9067028,NA
31573480,-19.8168128,-43.9905228,NA
30230020,-19.9379102,-43.9024762,NA
31870760,-19.8389781,-43.8987599,NA
31970115,NA,NA,Endereço não geocodificado
31615130,-19.8084236,-43.9607314,NA
30390422,NA,NA,Endereço não geocodificado
31998020,-19.8335174,-43.8820238,NA
30510333,-19.9436458,-43.9924887,NA
31270820,-19.8568218,-43.9671337,NA
30870055,-19.9119517,-44.005997,NA
30575710,NA,NA,Endereço não geocodificado
31970321,NA,NA,Endereço não geocodificado
31980310,-19.8538541,-43.9172018,NA
31540384,NA,NA,Endereço não geocodificado
31525090,-19.8215691,-43.9722243,NA
30270440,-19.9224646,-43.9010989,NA
30850470,-19.9213762,-44.0059765,NA
31652330,-19.7827994,-43.9805856,NA
30421496,-19.9483596,-43.973011,NA
31930650,-19.8606168,-43.9147825,NA
30335620,-19.9544066,-43.9430259,NA
31565450,-19.8313767,-43.9647122,NA
31810450,NA,NA,Endereço não geocodificado
31570240,-19.8054111,-43.9791428,NA
31360160,-19.871219,-44.0088904,NA
31573000,-19.8059264,-43.9849667,NA
30290610,-19.9182765,-43.8741896,NA
30690770,NA,NA,Endereço não geocodificado
30860380,-19.9077364,-44.0092249,NA
30550008,-19.9413332,-43.9792088,NA
31744668,-19.811544,-43.9431628,NA
30532040,-19.9369835,-44.0046166,NA
30514390,-19.9546069,-43.992915000000004,NA
30451098,NA,NA,Endereço não geocodificado
31995085,-19.8449097,-43.893744,NA
31620030,-19.7995904,-43.9627611,NA
31744385,-19.8229613,-43.9402668,NA
30512488,-19.9502391,-43.9986558,NA
31744593,-19.8144387,-43.9418479,NA
30570020,-19.9532338,-43.9839395,NA
30690000,-19.9776359,-44.0430335,NA
31814100,-19.8551934,-43.9238482,NA
31520070,-19.8185917,-43.9659098,NA
30881300,-19.8949356,-44.0132041,NA
31010520,-19.9119307,-43.9157622,NA
31015160,-19.9133973,-43.9257059,NA
31630290,-19.7981649,-43.9567224,NA
31080390,-19.8795464,-43.908897,NA
30240324,NA,NA,Endereço não geocodificado
31741377,-19.8511674,-43.9389651,NA
31150000,NA,NA,Endereço não geocodificado
31620260,-19.8068072,-43.9662366,NA
31615250,-19.802242,-43.9769818,NA
30431218,-19.9384474,-43.9661615,NA
31845380,-19.8436217,-43.9106658,NA
31370170,-19.8397219,-44.0059045,NA
31070380,-19.8943184,-43.8916734,NA
31050138,-19.8998923,-43.8906479,NA
31610490,-19.8073866,-43.9532535,NA
31844270,-19.8372154,-43.9138213,NA
30880350,-19.9045203,-44.0198569,NA
31360280,-19.865071,-44.0060381,NA
30662260,-19.9918394,-44.0382275,NA
31530600,-19.8207457,-43.9810791,NA
31150490,-19.8778637,-43.9442334,NA
30640240,-19.9749388,-44.0277695,NA
30285750,NA,NA,Endereço não geocodificado
31844360,-19.834968,-43.9163161,NA
30220330,-19.9415572,-43.9125638,NA
30230400,-19.9371043,-43.9061309,NA
30530040,-19.923676,-44.0035337,NA
31150160,NA,NA,Endereço não geocodificado
31035520,-19.8989977,-43.9245481,NA
31748597,NA,NA,Endereço não geocodificado
30550800,-19.9492576,-43.9755088,NA
31872072,-19.8291926,-43.8949181,NA
30494150,-19.958682,-43.9586154,NA
30881160,-19.8982388,-44.0193159,NA
31995060,-19.8469288,-43.8911058,NA
30624216,-19.9956154,-43.9940703,NA
31030180,-19.9081667,-43.9263496,NA
30230620,-19.9390856,-43.9046397,NA
31555440,-19.8344486,-43.9787505,NA
30881080,NA,NA,Endereço não geocodificado
31812010,NA,NA,Endereço não geocodificado
31275020,-19.8613342,-43.9680834,NA
31870410,-19.8463372,-43.9095834,NA
30380200,-19.9424319,-43.952551,NA
30620510,-19.9775005,-43.9964184,NA
30720080,-19.9157785,-43.9698011,NA
31140580,-19.8887609,-43.9356975,NA
31746079,-19.810218,-43.9367445,NA
30555130,-19.9555676,-43.9754201,NA
30250140,-19.934669800000002,-43.9078128,NA
30510334,-19.9452405,-43.9909689,NA
31230700,-19.8991181,-43.9501198,NA
30295400,-19.9136352,-43.8799585,NA
31998390,-19.8318303,-43.8679083,NA
31535252,-19.8129564,-43.9825461,NA
30550530,NA,NA,Endereço não geocodificado
30580040,-19.9648415,-43.9846857,NA
30580470,-19.956647,-43.9883569,NA
31360150,-19.8686139,-44.0099071,NA
30514010,-19.9571574,-43.9993662,NA
31060330,-19.894145,-43.9032383,NA
